admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,unemployment_rate,inflation_rate,gdp,target
121.3,1,0,0,1,0,0,21,0,9.4,-0.8,-3.12,Enrolled
121.2,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Enrolled
125.1,1,1,0,1,0,1,19,0,12.7,3.7,-1.7,Dropout
112.9,1,0,0,1,0,0,22,0,7.6,2.6,0.32,Enrolled
120.8,1,0,0,1,0,0,19,0,12.4,0.5,1.79,Graduate
114,1,0,0,0,0,0,19,0,9.4,-0.8,-3.12,Dropout
132.1,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Dropout
160,0,0,0,1,0,0,27,0,9.4,-0.8,-3.12,Graduate
134,1,0,0,1,0,0,22,0,12.7,3.7,-1.7,Graduate
124.2,1,0,0,1,0,0,18,0,15.5,2.8,-4.06,Dropout
115.6,1,0,0,1,0,0,20,0,9.4,-0.8,-3.12,Graduate
128.2,0,0,0,1,0,0,34,0,9.4,-0.8,-3.12,Dropout
132.8,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
123.1,1,0,0,1,1,0,20,0,9.4,-0.8,-3.12,Graduate
125.6,1,0,0,1,0,0,20,1,12.7,3.7,-1.7,Graduate
115,0,0,0,1,1,0,25,0,16.2,0.3,-0.92,Dropout
123.6,1,0,0,1,1,0,18,0,8.9,1.4,3.51,Dropout
141.7,0,0,0,0,1,0,18,0,8.9,1.4,3.51,Dropout
139,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Dropout
118,0,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate
142,1,0,0,1,0,1,19,0,10.8,1.4,1.74,Dropout
143.4,0,0,0,1,0,1,21,0,13.9,-0.3,0.79,Graduate
115.9,0,0,0,1,0,0,29,0,9.4,-0.8,-3.12,Enrolled
105.1,1,0,0,1,0,1,20,0,12.4,0.5,1.79,Graduate
138,1,0,1,1,0,1,21,0,8.9,1.4,3.51,Graduate
114.7,0,0,0,1,0,0,34,1,10.8,1.4,1.74,Dropout
130.5,1,0,0,1,0,0,20,1,12.7,3.7,-1.7,Graduate
134.3,0,0,0,1,1,0,24,0,10.8,1.4,1.74,Dropout
137.5,0,0,0,1,1,0,18,0,16.2,0.3,-0.92,Graduate
125.3,0,0,0,1,1,0,19,0,7.6,2.6,0.32,Enrolled
111.3,0,0,0,1,1,1,18,0,15.5,2.8,-4.06,Enrolled
144.8,0,0,0,1,1,0,28,0,10.8,1.4,1.74,Enrolled
152.1,0,0,0,1,1,0,28,0,11.1,0.6,2.02,Dropout
126.1,0,0,0,1,1,0,20,0,7.6,2.6,0.32,Dropout
136,1,0,0,1,1,0,22,0,9.4,-0.8,-3.12,Graduate
124.3,1,0,0,1,1,0,19,0,10.8,1.4,1.74,Graduate
129.9,1,0,0,1,1,0,20,0,12.4,0.5,1.79,Enrolled
136.1,0,0,0,1,1,0,26,0,12.4,0.5,1.79,Dropout
115.1,1,0,0,0,1,0,21,0,9.4,-0.8,-3.12,Dropout
143.6,1,0,0,1,1,0,18,0,12.4,0.5,1.79,Graduate
115.8,1,0,0,1,1,0,18,0,11.1,0.6,2.02,Graduate
149,1,0,0,1,1,0,22,0,11.1,0.6,2.02,Graduate
100,0,0,0,1,1,0,36,0,16.2,0.3,-0.92,Dropout
133.4,1,0,0,1,1,1,20,0,13.9,-0.3,0.79,Graduate
122.8,0,0,0,1,1,0,20,0,10.8,1.4,1.74,Dropout
151.2,0,0,0,1,1,0,25,0,12.4,0.5,1.79,Dropout
137,0,0,0,1,1,0,35,0,15.5,2.8,-4.06,Graduate
118,0,0,0,1,1,0,22,0,11.1,0.6,2.02,Dropout
126.4,0,0,0,1,1,0,26,0,12.4,0.5,1.79,Enrolled
130,0,0,1,0,1,0,20,0,16.2,0.3,-0.92,Dropout
112.5,0,0,0,1,1,0,50,0,16.2,0.3,-0.92,Dropout
118.3,0,0,0,1,1,0,20,0,10.8,1.4,1.74,Dropout
121.4,0,0,0,1,1,0,20,0,12.4,0.5,1.79,Enrolled
140,0,0,0,0,1,0,35,0,15.5,2.8,-4.06,Dropout
109,0,0,0,1,1,1,19,0,15.5,2.8,-4.06,Graduate
110,0,0,0,1,1,0,43,0,9.4,-0.8,-3.12,Dropout
119.8,0,0,0,1,1,0,19,0,10.8,1.4,1.74,Graduate
130,0,0,0,1,1,0,25,0,12.7,3.7,-1.7,Graduate
167.3,1,0,0,1,1,0,19,0,13.9,-0.3,0.79,Graduate
111.9,1,0,0,1,1,1,20,0,7.6,2.6,0.32,Enrolled
136,1,0,0,1,1,0,22,0,12.7,3.7,-1.7,Dropout
124,0,0,0,1,1,1,19,0,11.1,0.6,2.02,Dropout
132.9,0,0,0,1,1,0,32,0,13.9,-0.3,0.79,Dropout
154,1,0,0,1,1,0,57,0,9.4,-0.8,-3.12,Graduate
115,0,0,0,0,1,0,20,0,16.2,0.3,-0.92,Dropout
96,1,0,0,0,1,0,38,0,8.9,1.4,3.51,Dropout
168.2,0,0,0,1,1,0,45,0,12.4,0.5,1.79,Graduate
140,0,0,1,0,1,0,43,0,10.8,1.4,1.74,Dropout
137.4,1,0,0,1,1,0,19,0,10.8,1.4,1.74,Graduate
150,0,0,0,0,1,0,49,0,15.5,2.8,-4.06,Dropout
100.5,1,0,0,1,1,0,43,0,10.8,1.4,1.74,Enrolled
148.5,0,0,0,1,1,0,34,0,11.1,0.6,2.02,Dropout
123.3,1,0,1,1,1,0,18,0,12.4,0.5,1.79,Enrolled
138.7,0,0,0,1,1,0,43,0,10.8,1.4,1.74,Graduate
117.2,0,0,0,1,1,0,21,0,15.5,2.8,-4.06,Dropout
114.3,0,0,0,1,1,0,40,0,7.6,2.6,0.32,Enrolled
125.3,1,0,0,1,1,1,19,0,10.8,1.4,1.74,Graduate
97,0,0,0,1,1,0,27,0,10.8,1.4,1.74,Enrolled
140,0,0,0,1,1,0,43,0,16.2,0.3,-0.92,Dropout
124,0,0,0,1,1,0,31,0,9.4,-0.8,-3.12,Graduate
140,1,0,1,1,1,0,26,0,8.9,1.4,3.51,Enrolled
127,0,0,0,1,1,0,34,0,8.9,1.4,3.51,Graduate
110,0,0,0,1,1,0,30,0,7.6,2.6,0.32,Graduate
170,0,0,0,1,1,0,36,0,16.2,0.3,-0.92,Dropout
120,0,0,1,0,1,0,46,0,11.1,0.6,2.02,Dropout
130,0,0,0,1,1,0,22,0,7.6,2.6,0.32,Graduate
130,0,0,0,1,1,0,27,0,16.2,0.3,-0.92,Dropout
122.5,1,0,0,1,1,0,20,0,8.9,1.4,3.51,Enrolled
115.7,0,0,0,1,1,0,20,0,8.9,1.4,3.51,Enrolled
120,0,0,1,0,1,0,31,0,12.7,3.7,-1.7,Dropout
166,1,0,1,1,1,0,20,0,9.4,-0.8,-3.12,Enrolled
132.8,1,0,0,0,1,0,21,0,10.8,1.4,1.74,Dropout
100,0,0,0,1,1,0,21,0,16.2,0.3,-0.92,Dropout
121.8,0,0,0,1,1,0,19,0,16.2,0.3,-0.92,Graduate
109.5,1,0,0,1,1,1,20,0,8.9,1.4,3.51,Graduate
138.3,0,0,0,1,1,0,18,0,12.4,0.5,1.79,Graduate
131.6,0,0,0,1,1,1,18,0,16.2,0.3,-0.92,Graduate
125.3,0,0,1,1,1,0,30,0,12.4,0.5,1.79,Enrolled
101.5,0,0,1,0,1,0,34,0,15.5,2.8,-4.06,Dropout
109.1,0,0,1,0,1,0,21,0,11.1,0.6,2.02,Enrolled
123.9,0,0,0,1,1,0,20,0,16.2,0.3,-0.92,Dropout
143,0,0,0,1,1,0,18,0,12.7,3.7,-1.7,Graduate
126.3,1,0,1,1,1,0,21,0,16.2,0.3,-0.92,Dropout
113.3,0,0,0,1,1,0,26,0,12.4,0.5,1.79,Dropout
119.9,1,0,1,1,1,0,20,0,9.4,-0.8,-3.12,Dropout
140,0,0,0,1,1,0,25,0,15.5,2.8,-4.06,Dropout
108,0,0,0,1,1,0,19,0,7.6,2.6,0.32,Enrolled
100,1,0,0,1,1,0,24,0,9.4,-0.8,-3.12,Dropout
132.4,0,0,0,1,1,0,20,0,7.6,2.6,0.32,Graduate
137.1,0,0,0,1,1,0,20,0,12.7,3.7,-1.7,Dropout
138.1,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate
130,0,0,0,1,0,0,25,0,12.7,3.7,-1.7,Enrolled
109.7,1,0,0,1,0,0,22,0,11.1,0.6,2.02,Graduate
128.2,0,0,0,0,0,0,41,0,9.4,-0.8,-3.12,Dropout
117.8,0,0,1,1,0,1,19,0,12.7,3.7,-1.7,Dropout
150,1,0,0,1,0,0,21,0,13.9,-0.3,0.79,Graduate
160,1,0,1,1,0,0,30,0,13.9,-0.3,0.79,Dropout
104.5,1,0,0,1,0,1,21,0,11.1,0.6,2.02,Graduate
112.8,0,0,0,1,0,1,26,0,10.8,1.4,1.74,Enrolled
100,0,0,0,1,0,0,21,1,11.1,0.6,2.02,Graduate
132.5,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate
123.3,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate
128.9,1,0,0,1,0,1,18,0,8.9,1.4,3.51,Graduate
128.3,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,Enrolled
100,0,0,0,1,0,0,21,0,13.9,-0.3,0.79,Enrolled
120.1,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,Dropout
160,1,0,0,1,0,1,24,0,10.8,1.4,1.74,Graduate
123,1,0,0,1,0,0,21,0,12.7,3.7,-1.7,Enrolled
150,1,0,0,1,0,0,23,0,16.2,0.3,-0.92,Graduate
124,1,0,0,1,0,1,18,0,10.8,1.4,1.74,Graduate
120,0,0,0,0,0,0,26,0,11.1,0.6,2.02,Enrolled
120.4,1,0,0,1,0,0,20,0,9.4,-0.8,-3.12,Graduate
131.6,0,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate
104.2,1,0,0,1,0,0,20,0,11.1,0.6,2.02,Graduate
122,1,0,0,1,0,0,20,0,12.7,3.7,-1.7,Enrolled
110.7,1,1,0,1,0,0,18,0,12.7,3.7,-1.7,Enrolled
121.7,1,0,0,1,0,1,22,0,12.4,0.5,1.79,Graduate
126,1,0,1,1,0,0,20,0,7.6,2.6,0.32,Graduate
128.4,1,0,0,1,0,1,19,0,13.9,-0.3,0.79,Graduate
134.9,1,0,1,1,0,0,18,0,15.5,2.8,-4.06,Dropout
143.9,0,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
145,1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate
132,1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate
136.1,0,0,0,1,0,0,24,0,7.6,2.6,0.32,Graduate
138.9,0,0,0,1,0,0,21,0,10.8,1.4,1.74,Graduate
102,1,0,0,1,0,1,20,0,11.1,0.6,2.02,Graduate
123,0,0,1,0,0,1,28,0,13.9,-0.3,0.79,Dropout
137.5,1,0,0,1,0,0,21,0,7.6,2.6,0.32,Graduate
102.2,1,0,1,1,1,0,20,0,11.1,0.6,2.02,Enrolled
105.3,0,0,0,0,1,0,36,0,16.2,0.3,-0.92,Dropout
130,0,0,0,0,1,0,42,0,12.7,3.7,-1.7,Dropout
122.5,0,0,0,1,1,0,47,0,7.6,2.6,0.32,Dropout
112,0,0,0,0,1,0,25,0,9.4,-0.8,-3.12,Dropout
110,0,0,0,1,1,1,25,0,15.5,2.8,-4.06,Graduate
149.5,0,0,0,1,1,0,48,0,12.4,0.5,1.79,Dropout
141,0,0,0,1,1,1,32,0,10.8,1.4,1.74,Graduate
130,0,0,0,1,1,0,38,0,8.9,1.4,3.51,Dropout
130,0,0,0,1,1,0,37,0,15.5,2.8,-4.06,Graduate
104,0,0,0,0,1,0,26,0,10.8,1.4,1.74,Dropout
110,0,0,0,1,1,0,23,0,13.9,-0.3,0.79,Dropout
120,0,0,0,1,1,0,23,0,15.5,2.8,-4.06,Enrolled
130,0,0,0,1,1,0,20,0,12.4,0.5,1.79,Enrolled
127,1,0,0,1,1,0,26,0,11.1,0.6,2.02,Dropout
100,0,0,0,1,0,0,45,0,12.7,3.7,-1.7,Enrolled
111,1,0,0,1,0,1,26,0,7.6,2.6,0.32,Enrolled
130,0,0,0,1,0,0,26,0,7.6,2.6,0.32,Graduate
130.1,0,0,0,1,0,0,25,0,10.8,1.4,1.74,Enrolled
127.5,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
130,1,0,0,1,0,0,27,0,12.7,3.7,-1.7,Graduate
115,0,0,0,0,0,0,24,0,10.8,1.4,1.74,Dropout
126.8,1,0,0,1,0,0,20,0,15.5,2.8,-4.06,Graduate
116.7,1,0,0,1,0,1,18,0,15.5,2.8,-4.06,Dropout
128.5,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,Graduate
127.5,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
117.5,1,0,0,1,1,0,19,0,9.4,-0.8,-3.12,Enrolled
148.8,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Graduate
120.2,0,0,0,1,0,1,19,0,12.4,0.5,1.79,Enrolled
127.3,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate
136.1,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,Enrolled
122.4,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,Enrolled
130,1,0,0,1,0,0,23,0,15.5,2.8,-4.06,Graduate
121.7,1,0,0,1,0,1,21,0,13.9,-0.3,0.79,Graduate
122.7,1,0,0,1,0,1,18,0,16.2,0.3,-0.92,Graduate
129.2,1,0,1,0,0,0,20,0,10.8,1.4,1.74,Dropout
105,1,0,0,1,0,0,23,0,16.2,0.3,-0.92,Enrolled
129.9,1,0,0,1,0,0,20,0,10.8,1.4,1.74,Enrolled
136.3,0,0,0,1,0,1,18,0,13.9,-0.3,0.79,Graduate
114.9,0,0,0,1,0,0,29,0,9.4,-0.8,-3.12,Graduate
102,1,0,0,1,1,0,28,0,7.6,2.6,0.32,Dropout
111.3,1,0,0,1,1,0,19,0,9.4,-0.8,-3.12,Enrolled
130.9,0,0,1,0,1,0,24,0,10.8,1.4,1.74,Dropout
100,0,0,1,1,1,1,33,0,15.5,2.8,-4.06,Dropout
112.9,1,0,0,0,1,0,19,0,9.4,-0.8,-3.12,Dropout
112.7,0,0,0,1,1,0,19,0,11.1,0.6,2.02,Graduate
143,0,0,0,1,1,0,37,0,12.7,3.7,-1.7,Graduate
155.1,1,0,1,0,1,1,18,0,12.7,3.7,-1.7,Graduate
127.6,0,0,0,1,1,0,29,0,7.6,2.6,0.32,Enrolled
146.6,0,0,0,1,1,0,37,0,13.9,-0.3,0.79,Graduate
141,0,0,0,1,1,0,36,0,12.4,0.5,1.79,Dropout
120.6,1,0,0,1,1,0,19,0,8.9,1.4,3.51,Graduate
110,1,0,0,1,1,1,33,0,9.4,-0.8,-3.12,Graduate
108.6,0,0,0,0,1,0,34,0,15.5,2.8,-4.06,Dropout
134.9,1,0,0,1,0,0,18,0,12.4,0.5,1.79,Graduate
120,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Dropout
141.3,0,0,0,1,0,1,19,0,13.9,-0.3,0.79,Graduate
135.6,1,0,0,1,0,0,20,0,13.9,-0.3,0.79,Graduate
121.5,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate
125,1,0,0,1,0,0,19,0,12.4,0.5,1.79,Graduate
119.1,1,0,0,1,0,1,22,1,9.4,-0.8,-3.12,Graduate
126.6,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Enrolled
116.7,0,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate
120.1,1,0,0,1,0,0,19,0,12.4,0.5,1.79,Enrolled
124.9,0,0,0,1,0,1,19,0,12.7,3.7,-1.7,Graduate
114,1,0,1,0,0,0,31,0,7.6,2.6,0.32,Dropout
131.1,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate
129.3,0,0,1,1,0,1,19,0,10.8,1.4,1.74,Graduate
129.7,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
120.8,0,0,0,1,0,1,19,0,15.5,2.8,-4.06,Graduate
135,0,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate
117.8,0,0,0,1,0,1,19,0,10.8,1.4,1.74,Enrolled
130,0,0,0,1,0,0,30,0,7.6,2.6,0.32,Graduate
117.6,1,0,0,1,0,0,18,0,16.2,0.3,-0.92,Enrolled
130.8,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate
111.9,1,0,0,1,0,0,21,0,12.7,3.7,-1.7,Dropout
145.9,0,0,0,1,0,1,19,0,13.9,-0.3,0.79,Graduate
109.1,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Enrolled
120.3,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,Enrolled
113.5,1,0,0,1,0,0,19,0,8.9,1.4,3.51,Dropout
135.4,1,0,0,1,0,1,19,0,8.9,1.4,3.51,Graduate
130.2,0,0,0,1,0,1,39,0,16.2,0.3,-0.92,Graduate
136.4,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Enrolled
126.9,1,0,0,1,0,0,20,0,12.7,3.7,-1.7,Dropout
119.8,1,0,0,1,0,0,19,0,8.9,1.4,3.51,Graduate
124.4,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Enrolled
120,0,0,1,0,0,0,34,0,11.1,0.6,2.02,Enrolled
111.8,0,0,0,1,0,0,22,0,7.6,2.6,0.32,Enrolled
130,1,0,0,1,0,0,24,0,13.9,-0.3,0.79,Graduate
138,0,0,0,1,0,0,34,0,7.6,2.6,0.32,Graduate
114.6,1,0,0,1,0,0,46,0,7.6,2.6,0.32,Dropout
108,0,0,0,1,0,0,50,0,9.4,-0.8,-3.12,Enrolled
140,0,0,0,0,0,0,37,0,15.5,2.8,-4.06,Dropout
134.7,1,0,0,1,0,0,18,0,8.9,1.4,3.51,Graduate
110,0,0,0,1,0,1,25,0,11.1,0.6,2.02,Enrolled
104.8,0,0,0,1,0,0,46,0,15.5,2.8,-4.06,Graduate
126.5,0,0,0,1,0,1,30,0,13.9,-0.3,0.79,Graduate
118.1,0,0,1,0,0,0,37,0,12.7,3.7,-1.7,Dropout
119.9,0,0,0,1,0,0,50,0,12.7,3.7,-1.7,Enrolled
160,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate
100.5,0,0,0,1,0,0,39,0,11.1,0.6,2.02,Dropout
110,0,0,0,0,0,0,53,0,15.5,2.8,-4.06,Dropout
100,1,0,0,1,0,0,54,0,15.5,2.8,-4.06,Dropout
140,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,Graduate
109,1,0,0,0,0,0,20,0,8.9,1.4,3.51,Dropout
120.9,1,0,1,1,0,0,18,0,8.9,1.4,3.51,Graduate
125.8,0,0,1,1,0,0,21,0,8.9,1.4,3.51,Graduate
161.2,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
122,1,0,1,1,0,0,19,0,11.1,0.6,2.02,Dropout
127.9,1,0,0,1,0,1,18,0,11.1,0.6,2.02,Dropout
135.8,1,0,0,1,0,0,19,0,11.1,0.6,2.02,Graduate
149.7,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,Dropout
137.3,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,Graduate
106,1,0,0,1,0,0,48,0,7.6,2.6,0.32,Enrolled
110,0,0,1,1,0,0,34,0,13.9,-0.3,0.79,Graduate
146.4,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate
121,0,0,0,1,0,0,50,0,10.8,1.4,1.74,Graduate
125.2,0,0,1,1,0,0,41,0,12.4,0.5,1.79,Graduate
119.6,1,0,0,1,0,1,22,0,7.6,2.6,0.32,Dropout
142.8,0,0,0,1,0,0,43,0,7.6,2.6,0.32,Graduate
123.5,0,0,0,1,0,0,50,0,10.8,1.4,1.74,Dropout
100,0,0,0,1,0,0,60,0,13.9,-0.3,0.79,Graduate
140,0,0,0,1,0,0,41,0,9.4,-0.8,-3.12,Enrolled
150.3,0,0,0,1,0,0,47,0,7.6,2.6,0.32,Graduate
128.2,0,0,0,1,0,0,22,0,11.1,0.6,2.02,Graduate
114.3,0,0,0,1,0,0,41,0,10.8,1.4,1.74,Dropout
117.3,0,0,0,1,0,0,28,0,7.6,2.6,0.32,Enrolled
120,0,0,0,1,0,0,32,0,10.8,1.4,1.74,Graduate
110.7,1,0,0,1,0,0,50,0,7.6,2.6,0.32,Dropout
118,0,0,0,1,0,0,53,0,8.9,1.4,3.51,Enrolled
169.2,0,0,1,0,0,0,54,1,12.4,0.5,1.79,Dropout
106.8,0,0,0,1,0,0,49,0,13.9,-0.3,0.79,Enrolled
100,0,0,0,1,0,0,34,0,12.7,3.7,-1.7,Dropout
144.5,0,0,0,1,0,0,45,0,16.2,0.3,-0.92,Dropout
134.5,0,0,0,1,0,1,47,0,12.4,0.5,1.79,Graduate
114.3,1,0,0,1,0,0,22,0,9.4,-0.8,-3.12,Enrolled
113.4,0,0,0,1,0,0,33,0,12.4,0.5,1.79,Dropout
128,0,0,0,1,0,1,43,0,8.9,1.4,3.51,Graduate
120,0,0,0,1,0,0,54,0,15.5,2.8,-4.06,Graduate
147.5,0,0,0,1,0,0,39,0,12.7,3.7,-1.7,Graduate
120.7,0,0,0,1,0,0,39,0,7.6,2.6,0.32,Graduate
153.7,0,0,0,1,0,1,18,0,15.5,2.8,-4.06,Graduate
121.9,0,0,0,1,0,1,19,0,16.2,0.3,-0.92,Graduate
119.4,1,0,0,1,0,1,18,0,8.9,1.4,3.51,Graduate
157.8,0,0,0,1,0,0,44,0,7.6,2.6,0.32,Graduate
154,0,0,0,1,0,0,27,0,12.4,0.5,1.79,Dropout
135.9,1,0,0,1,0,1,18,0,8.9,1.4,3.51,Graduate
130,0,0,0,1,0,0,45,0,9.4,-0.8,-3.12,Dropout
118.9,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
152.4,0,0,0,1,0,0,40,0,10.8,1.4,1.74,Graduate
147.8,0,0,0,1,0,0,40,0,13.9,-0.3,0.79,Enrolled
100,0,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
129,1,0,0,1,0,0,21,0,12.7,3.7,-1.7,Graduate
148.9,1,0,0,1,0,0,20,0,9.4,-0.8,-3.12,Graduate
120,0,0,0,1,0,0,36,0,9.4,-0.8,-3.12,Enrolled
170,0,0,0,1,0,0,27,0,9.4,-0.8,-3.12,Dropout
130,0,0,0,1,0,0,32,1,12.7,3.7,-1.7,Graduate
119.2,1,0,0,1,0,1,18,0,8.9,1.4,3.51,Graduate
129,0,0,0,1,0,0,37,0,16.2,0.3,-0.92,Dropout
132.5,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Graduate
115,0,0,0,1,0,1,41,0,10.8,1.4,1.74,Graduate
128,0,0,0,1,0,1,18,0,7.6,2.6,0.32,Graduate
125.1,0,0,0,1,0,0,21,0,7.6,2.6,0.32,Graduate
140,1,0,1,0,0,0,23,0,12.4,0.5,1.79,Dropout
120.9,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Dropout
135.3,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
125.2,0,0,0,1,0,0,21,0,7.6,2.6,0.32,Dropout
135.7,1,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate
110,0,0,0,1,0,0,47,0,9.4,-0.8,-3.12,Dropout
119,0,0,0,1,0,1,48,0,10.8,1.4,1.74,Enrolled
110,0,0,0,1,0,0,39,0,16.2,0.3,-0.92,Graduate
115.2,1,0,0,1,0,0,19,0,11.1,0.6,2.02,Graduate
112.9,0,0,0,1,0,0,38,0,9.4,-0.8,-3.12,Dropout
119.4,0,0,1,0,0,0,27,0,8.9,1.4,3.51,Dropout
152.9,1,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate
117.5,0,0,0,1,0,0,34,0,12.7,3.7,-1.7,Enrolled
98.5,0,0,0,1,0,0,48,0,15.5,2.8,-4.06,Dropout
108,0,0,0,1,0,0,25,0,7.6,2.6,0.32,Dropout
120,0,0,0,1,0,1,32,0,12.7,3.7,-1.7,Graduate
150.2,0,0,0,1,0,1,18,0,16.2,0.3,-0.92,Graduate
139.2,0,0,1,1,0,0,20,0,12.4,0.5,1.79,Graduate
130,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
115.7,1,0,0,1,0,0,20,0,9.4,-0.8,-3.12,Dropout
127,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Enrolled
118.1,1,0,0,1,0,0,39,0,7.6,2.6,0.32,Dropout
119.1,1,0,1,1,0,0,29,0,10.8,1.4,1.74,Dropout
111.9,0,0,1,1,0,0,36,0,12.7,3.7,-1.7,Dropout
130.5,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate
135,0,0,0,1,0,0,51,0,7.6,2.6,0.32,Dropout
130,0,0,1,1,0,0,23,1,7.6,2.6,0.32,Dropout
150,1,0,0,1,0,0,21,0,10.8,1.4,1.74,Dropout
150.2,1,0,0,0,0,0,28,0,9.4,-0.8,-3.12,Dropout
127.1,0,0,0,1,0,0,34,0,7.6,2.6,0.32,Enrolled
107.5,0,0,0,1,0,0,41,0,12.7,3.7,-1.7,Dropout
130,0,0,0,1,0,1,43,0,9.4,-0.8,-3.12,Graduate
152.8,1,0,0,1,0,0,28,1,12.4,0.5,1.79,Enrolled
160.1,0,0,0,1,0,1,19,0,8.9,1.4,3.51,Graduate
140,0,0,0,1,0,0,26,0,15.5,2.8,-4.06,Graduate
110.7,1,0,0,1,0,0,18,0,12.4,0.5,1.79,Graduate
138.3,0,0,0,1,0,0,45,0,11.1,0.6,2.02,Dropout
150,0,0,0,1,0,0,19,0,12.4,0.5,1.79,Dropout
112.3,0,0,0,1,0,0,20,0,11.1,0.6,2.02,Graduate
122,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate
141.7,1,0,0,1,0,0,27,0,12.4,0.5,1.79,Dropout
118.4,0,0,0,1,0,0,20,0,13.9,-0.3,0.79,Graduate
128.7,1,0,0,1,0,0,18,0,8.9,1.4,3.51,Graduate
100,0,0,0,1,0,0,35,0,9.4,-0.8,-3.12,Enrolled
100.8,0,1,0,1,0,0,26,0,16.2,0.3,-0.92,Dropout
125.5,1,0,0,1,0,1,39,0,12.7,3.7,-1.7,Graduate
124,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate
130,0,0,0,1,0,0,36,0,16.2,0.3,-0.92,Dropout
160.5,0,0,0,1,0,0,38,0,13.9,-0.3,0.79,Graduate
100,0,0,0,1,0,0,45,0,7.6,2.6,0.32,Dropout
103,0,0,0,1,0,0,62,0,10.8,1.4,1.74,Graduate
103,1,0,0,1,0,1,20,0,10.8,1.4,1.74,Graduate
131.5,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate
121.4,0,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Dropout
137.3,0,0,0,1,0,0,23,0,9.4,-0.8,-3.12,Graduate
138.4,1,0,1,1,0,1,19,0,13.9,-0.3,0.79,Dropout
131.1,1,0,1,1,0,1,19,0,8.9,1.4,3.51,Graduate
100,0,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
133,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Enrolled
100,0,0,0,1,0,0,41,0,7.6,2.6,0.32,Graduate
159,0,0,0,1,0,1,51,0,12.4,0.5,1.79,Graduate
120.6,1,0,0,1,0,0,24,0,16.2,0.3,-0.92,Graduate
134,0,0,0,1,0,0,25,0,16.2,0.3,-0.92,Dropout
139.4,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Enrolled
